Elapsed Time (s),m=15,m=16,m=17,m=18,m=20,m=22,m=28,m=32,m=40,m=44
00:22:07.67,3.08e-10,7.78e-13,4.49e-14,6.22e-14,1.03e-10,4.74e-13,7.88e-14,9.71e-14,3.25e-13,4.52e-14
00:22:15.17,3.07e-10,7.69e-13,4.84e-14,6.29e-14,1.03e-10,4.42e-13,7.57e-14,1.13e-13,3.25e-13,4.33e-14
00:22:22.67,3.08e-10,7.62e-13,4.44e-14,5.31e-14,1.03e-10,4.42e-13,1.12e-13,1.13e-13,3.19e-13,3.26e-14
00:22:30.17,3.09e-10,7.87e-13,6.78e-14,5.39e-14,1.03e-10,4.93e-13,1.12e-13,1.05e-13,3.28e-13,5.87e-14
00:22:37.67,3.07e-10,7.84e-13,7.72e-14,5.76e-14,1.03e-10,4.93e-13,7.76e-14,1.06e-13,3.08e-13,3.87e-14
00:22:45.17,3.07e-10,7.86e-13,6.34e-14,6.39e-14,1.03e-10,4.81e-13,9.12e-14,1.21e-13,2.89e-13,3.83e-14
00:22:52.67,3.08e-10,7.8e-13,4.94e-14,5.84e-14,1.03e-10,4.53e-13,9.6e-14,1.22e-13,3.07e-13,4.76e-14
00:23:00.17,3.07e-10,7.99e-13,5.36e-14,5.84e-14,1.03e-10,4.62e-13,9.15e-14,1.19e-13,3.04e-13,6.27e-14
00:23:07.67,3.07e-10,7.71e-13,5.36e-14,5.66e-14,1.03e-10,4.61e-13,6.62e-14,1.15e-13,2.86e-13,7.42e-14
00:23:15.17,3.08e-10,7.71e-13,4.91e-14,4.1e-14,1.03e-10,4.71e-13,7.03e-14,1e-13,3.22e-13,4.68e-14
00:23:22.67,3.08e-10,7.85e-13,4.32e-14,5.92e-14,1.03e-10,4.22e-13,7.16e-14,1.18e-13,2.96e-13,4.29e-14
00:23:30.17,3.08e-10,7.71e-13,4.62e-14,5.43e-14,1.03e-10,4.63e-13,8.76e-14,1.24e-13,3.04e-13,3.95e-14
00:23:37.67,3.07e-10,7.85e-13,4.5e-14,4.25e-14,1.03e-10,4.75e-13,5.82e-14,1.01e-13,3.02e-13,3.82e-14
00:23:45.17,3.08e-10,7.71e-13,6.27e-14,6.22e-14,1.03e-10,4.57e-13,7.8e-14,1.03e-13,2.74e-13,4.57e-14
00:23:52.67,3.08e-10,7.54e-13,4.45e-14,4.76e-14,1.03e-10,4.63e-13,6.39e-14,8.84e-14,2.89e-13,5.44e-14
00:24:00.17,3.07e-10,7.69e-13,4.58e-14,4.76e-14,1.03e-10,4.26e-13,5.97e-14,1.02e-13,2.76e-13,3.86e-14
00:24:07.67,3.08e-10,8.08e-13,4.57e-14,5.05e-14,1.03e-10,4.33e-13,9.53e-14,9.75e-14,2.74e-13,4.21e-14
00:24:15.17,3.08e-10,8.02e-13,4.68e-14,4.48e-14,1.03e-10,4.83e-13,6.17e-14,9.92e-14,2.76e-13,4.21e-14
00:24:22.67,3.07e-10,8.18e-13,5.63e-14,5.79e-14,1.03e-10,4.5e-13,8.69e-14,9.31e-14,2.76e-13,3.59e-14
00:24:30.17,3.07e-10,7.97e-13,4.84e-14,5.18e-14,1.03e-10,4.6e-13,7.91e-14,9.31e-14,2.74e-13,4.76e-14
00:24:37.67,3.08e-10,7.6e-13,5e-14,5.37e-14,1.03e-10,4.33e-13,7.91e-14,1.03e-13,2.88e-13,4.92e-14
00:24:45.18,3.06e-10,7.99e-13,5.93e-14,4.83e-14,1.03e-10,4.33e-13,7.3e-14,1.14e-13,2.78e-13,3.5e-14
00:24:52.68,3.06e-10,7.47e-13,5.04e-14,5.42e-14,1.03e-10,4.15e-13,9.5e-14,9.56e-14,2.46e-13,3.44e-14
00:25:00.18,3.07e-10,7.92e-13,5.2e-14,3.45e-14,1.03e-10,4.43e-13,8.01e-14,1.01e-13,2.68e-13,4.65e-14
00:25:07.68,3.05e-10,8.12e-13,5.24e-14,3.45e-14,1.03e-10,4.68e-13,8.88e-14,8.92e-14,2.78e-13,4.27e-14
00:25:15.18,3.07e-10,8.08e-13,5.24e-14,4.81e-14,1.03e-10,4.62e-13,6.26e-14,1.2e-13,2.62e-13,3.87e-14
00:25:22.70,3.07e-10,8.08e-13,5.89e-14,4.44e-14,1.03e-10,4.51e-13,5.39e-14,1.05e-13,2.51e-13,4.26e-14
00:25:30.20,3.07e-10,8.03e-13,4.92e-14,5.26e-14,1.03e-10,4.39e-13,7.03e-14,1.02e-13,2.48e-13,4.4e-14
00:25:37.71,3.06e-10,7.95e-13,6.66e-14,5.08e-14,1.03e-10,4.44e-13,5.92e-14,1.06e-13,2.61e-13,3.54e-14
00:25:45.21,3.07e-10,7.63e-13,6.11e-14,3.55e-14,1.03e-10,4.27e-13,6.44e-14,9.3e-14,2.7e-13,3.47e-14
00:25:52.71,3.07e-10,8.08e-13,7.99e-14,5.07e-14,1.03e-10,4.67e-13,6.1e-14,9.64e-14,2.72e-13,4.86e-14
00:26:00.21,3.07e-10,7.58e-13,5.13e-14,5.69e-14,1.03e-10,4.5e-13,8.08e-14,9.41e-14,2.71e-13,3.55e-14
00:26:07.73,3.07e-10,7.86e-13,5.69e-14,5.41e-14,1.03e-10,4.37e-13,1.01e-13,1.03e-13,2.35e-13,3.88e-14
00:26:15.23,3.08e-10,7.78e-13,6.39e-14,4.72e-14,1.03e-10,4.51e-13,1.02e-13,8.31e-14,2.35e-13,4.03e-14
00:26:22.73,3.07e-10,8.08e-13,5.18e-14,4.53e-14,1.03e-10,4.72e-13,6.73e-14,1.02e-13,2.27e-13,4.03e-14
00:26:30.23,3.06e-10,7.74e-13,5.11e-14,6.97e-14,1.03e-10,4.67e-13,6.82e-14,1.06e-13,2.27e-13,4.67e-14
00:26:37.73,3.07e-10,8e-13,5.61e-14,5.44e-14,1.03e-10,4.57e-13,6.01e-14,1.06e-13,2.43e-13,3.57e-14
00:26:45.25,3.07e-10,8.29e-13,7.24e-14,4.64e-14,1.03e-10,4.11e-13,6.01e-14,9.03e-14,2.49e-13,3.38e-14
00:26:52.76,3.06e-10,7.89e-13,4.37e-14,4.04e-14,1.03e-10,4.27e-13,7.17e-14,1.04e-13,2.71e-13,4.02e-14
00:27:00.26,3.07e-10,8.34e-13,6.12e-14,4.98e-14,1.03e-10,4.27e-13,6.44e-14,9.63e-14,2.52e-13,3.51e-14
00:27:07.76,3.07e-10,8.07e-13,5.85e-14,6.93e-14,1.03e-10,4.36e-13,6.98e-14,1.26e-13,2.56e-13,4.6e-14
00:27:15.26,3.05e-10,8.1e-13,5.5e-14,6.93e-14,1.03e-10,4.5e-13,5.85e-14,8.58e-14,2.42e-13,3.9e-14
00:27:22.76,3.06e-10,8.2e-13,5.5e-14,6.39e-14,1.03e-10,4.83e-13,6.45e-14,1.16e-13,2.81e-13,3.98e-14
00:27:30.26,3.06e-10,8.2e-13,4.36e-14,4.31e-14,1.03e-10,4.42e-13,7.19e-14,9.76e-14,2.47e-13,3.03e-14
00:27:37.76,3.06e-10,7.92e-13,4.87e-14,6.89e-14,1.03e-10,4.45e-13,7.7e-14,1.01e-13,2.47e-13,4.63e-14
00:27:45.26,3.04e-10,8.13e-13,5.58e-14,5.14e-14,1.03e-10,4.26e-13,7.16e-14,1.11e-13,2.32e-13,5.24e-14
00:27:52.78,3.06e-10,8.03e-13,5.56e-14,5.76e-14,1.03e-10,4.22e-13,8.46e-14,8.53e-14,2.36e-13,3.14e-14
00:28:00.29,3.07e-10,7.79e-13,5.14e-14,4.29e-14,1.03e-10,4.66e-13,6.54e-14,8.84e-14,2.51e-13,4.21e-14
00:28:07.79,3.05e-10,7.82e-13,7.14e-14,4.47e-14,1.03e-10,4.27e-13,8.37e-14,9.3e-14,2.44e-13,3.82e-14
00:28:15.29,3.06e-10,8.01e-13,4.97e-14,4.33e-14,1.03e-10,4.6e-13,8.32e-14,1.08e-13,2.46e-13,3.21e-14
00:28:22.79,3.07e-10,7.97e-13,5.19e-14,4.9e-14,1.03e-10,4.76e-13,8.15e-14,9.65e-14,2.45e-13,4.11e-14
00:28:30.29,3.05e-10,7.91e-13,6.5e-14,4.41e-14,1.03e-10,5.1e-13,7.96e-14,9.79e-14,2.26e-13,4.11e-14
00:28:37.79,3.06e-10,7.9e-13,5.71e-14,4.92e-14,1.03e-10,4.21e-13,6.58e-14,1.07e-13,2.26e-13,4.86e-14
00:28:45.29,3.06e-10,7.95e-13,5.67e-14,5.49e-14,1.03e-10,4.15e-13,8.22e-14,1.07e-13,2.34e-13,3.81e-14
00:28:52.79,3.06e-10,7.98e-13,6.5e-14,4.45e-14,1.03e-10,4.38e-13,6.29e-14,1.04e-13,2.36e-13,4.91e-14
00:29:00.29,3.06e-10,8.12e-13,5.92e-14,5.55e-14,1.03e-10,4.33e-13,6.29e-14,1.02e-13,2.46e-13,5.18e-14
00:29:07.79,3.06e-10,8.02e-13,4.32e-14,4.76e-14,1.03e-10,4.33e-13,8.58e-14,1.12e-13,2.56e-13,2.62e-14
00:29:15.29,3.06e-10,8.16e-13,5.24e-14,4.28e-14,1.03e-10,4.28e-13,8.83e-14,8.66e-14,2.25e-13,4.12e-14
00:29:22.79,3.06e-10,7.85e-13,7.06e-14,4.28e-14,1.03e-10,4.41e-13,7.13e-14,7.87e-14,2.19e-13,2.47e-14
00:29:30.29,3.06e-10,8.1e-13,7.06e-14,5.78e-14,1.03e-10,4.66e-13,6.61e-14,9.7e-14,2.42e-13,4.11e-14
00:29:37.79,3.06e-10,8.1e-13,6.01e-14,3.65e-14,1.03e-10,4.32e-13,8.32e-14,1.04e-13,2.52e-13,3.41e-14
00:29:45.29,3.06e-10,8.08e-13,4.91e-14,4.71e-14,1.03e-10,4.79e-13,5.75e-14,8.38e-14,2.19e-13,3.26e-14
00:29:52.79,3.05e-10,7.75e-13,3.89e-14,5.04e-14,1.03e-10,4.71e-13,6.34e-14,1.14e-13,2.29e-13,3.9e-14
00:30:00.29,3.05e-10,7.82e-13,6.63e-14,4.08e-14,1.03e-10,4.52e-13,6.82e-14,7.87e-14,2.28e-13,3.25e-14
00:30:07.79,3.06e-10,7.81e-13,4.3e-14,4.44e-14,1.03e-10,4.8e-13,7.28e-14,1.05e-13,2.39e-13,3.76e-14
00:30:15.29,3.04e-10,7.98e-13,5.85e-14,4.24e-14,1.03e-10,4.78e-13,7.53e-14,9.4e-14,2.24e-13,4.39e-14
00:30:22.79,3.05e-10,8.05e-13,5.31e-14,4.92e-14,1.03e-10,4.08e-13,8.03e-14,7.71e-14,2.19e-13,3.71e-14
00:30:30.29,3.06e-10,7.86e-13,4.33e-14,5.67e-14,1.03e-10,4.6e-13,7.88e-14,9.73e-14,2.63e-13,4.33e-14
00:30:37.79,3.04e-10,7.91e-13,4.02e-14,5.41e-14,1.03e-10,4.78e-13,6.08e-14,8.2e-14,2.25e-13,4.33e-14
00:30:45.29,3.06e-10,7.96e-13,5.03e-14,6.09e-14,1.03e-10,4.37e-13,7.53e-14,8.62e-14,2.25e-13,3.75e-14
00:30:52.79,3.06e-10,8.1e-13,6.4e-14,5.19e-14,1.03e-10,4.36e-13,8.29e-14,8.62e-14,1.95e-13,3.28e-14
00:31:00.29,3.04e-10,7.85e-13,4.55e-14,6.26e-14,1.03e-10,4.48e-13,5.1e-14,8.29e-14,2.33e-13,3.83e-14
00:31:07.79,3.05e-10,7.86e-13,4.52e-14,3.92e-14,1.03e-10,4.67e-13,5.1e-14,6.76e-14,2.15e-13,3.58e-14
00:31:15.29,3.05e-10,7.92e-13,6.13e-14,4.43e-14,1.03e-10,4.67e-13,4.71e-14,9.86e-14,2.49e-13,4.1e-14
00:31:22.79,3.05e-10,8.07e-13,5.6e-14,4.82e-14,1.03e-10,4.49e-13,5.79e-14,7.24e-14,2.11e-13,3.55e-14
00:31:30.29,3.04e-10,8.1e-13,4.93e-14,4.82e-14,1.03e-10,4.29e-13,7.18e-14,7.55e-14,2.1e-13,3.11e-14
00:31:37.79,3.05e-10,8.1e-13,4.93e-14,4.48e-14,1.03e-10,4.32e-13,5.85e-14,9.09e-14,2.19e-13,5.14e-14
00:31:45.29,3.04e-10,8.1e-13,5.14e-14,4.91e-14,1.03e-10,4.59e-13,7.46e-14,1.07e-13,1.98e-13,2.39e-14
00:31:52.79,3.04e-10,8.08e-13,4.23e-14,4.88e-14,1.03e-10,4.51e-13,5.56e-14,8.34e-14,2.35e-13,4.9e-14
00:32:00.29,3.04e-10,7.46e-13,5.91e-14,4.16e-14,1.03e-10,4.49e-13,5.18e-14,7.95e-14,1.94e-13,4.17e-14
00:32:07.79,3.05e-10,8.1e-13,5.02e-14,6.08e-14,1.03e-10,4.67e-13,5.87e-14,1.04e-13,2.02e-13,3.04e-14
00:32:15.29,3.05e-10,7.48e-13,5.3e-14,5.35e-14,1.03e-10,4.57e-13,5.95e-14,8.02e-14,2.29e-13,2.39e-14
00:32:22.79,3.04e-10,8.16e-13,5.13e-14,4.75e-14,1.03e-10,4.34e-13,6.4e-14,6.81e-14,2.01e-13,3.03e-14
00:32:30.29,3.05e-10,8.07e-13,4.46e-14,4.69e-14,1.03e-10,4.64e-13,5.14e-14,9.08e-14,2.1e-13,5.26e-14
00:32:37.79,3.05e-10,8.21e-13,6.38e-14,6.56e-14,1.03e-10,4.56e-13,6.5e-14,9.43e-14,2.04e-13,3.16e-14
00:32:45.29,3.04e-10,7.77e-13,4.29e-14,4.82e-14,1.03e-10,4.47e-13,5.88e-14,7.09e-14,1.89e-13,3.16e-14
00:32:52.81,3.05e-10,8e-13,5.49e-14,5.24e-14,1.03e-10,4.86e-13,6.46e-14,8.54e-14,1.89e-13,3.55e-14
00:33:00.31,3.05e-10,7.85e-13,7.07e-14,6.38e-14,1.03e-10,4.31e-13,5.47e-14,9.82e-14,2.09e-13,3.22e-14
00:33:07.81,3.04e-10,7.86e-13,4.29e-14,6.06e-14,1.03e-10,5e-13,8.38e-14,9.82e-14,2.05e-13,4.15e-14
00:33:15.31,3.05e-10,8.08e-13,5.79e-14,4.48e-14,1.03e-10,4.14e-13,8.38e-14,7.12e-14,1.89e-13,3.11e-14
00:33:22.81,3.05e-10,7.89e-13,5.07e-14,4.38e-14,1.03e-10,4.14e-13,6.65e-14,8.66e-14,2.21e-13,3.39e-14
00:33:30.31,3.04e-10,8.02e-13,5e-14,6.51e-14,1.03e-10,4.65e-13,6.64e-14,9.08e-14,2.11e-13,4.55e-14
00:33:37.81,3.04e-10,8.02e-13,5.87e-14,6.51e-14,1.03e-10,4.27e-13,6.04e-14,8.37e-14,2.17e-13,5.07e-14
00:33:45.32,3.05e-10,8.11e-13,5.87e-14,4.66e-14,1.03e-10,4.14e-13,7.84e-14,8.75e-14,2.1e-13,3.03e-14
00:33:52.82,3.03e-10,8.11e-13,4.86e-14,5.91e-14,1.03e-10,4.63e-13,5.96e-14,9.62e-14,2.18e-13,3.3e-14
00:34:00.32,3.03e-10,7.91e-13,6.06e-14,4.45e-14,1.03e-10,4.59e-13,8.12e-14,8.5e-14,1.94e-13,6.36e-14
00:34:07.84,3.04e-10,8.34e-13,4.97e-14,5.83e-14,1.03e-10,4.64e-13,6.1e-14,9.41e-14,1.99e-13,3.64e-14
00:34:15.34,3.05e-10,7.69e-13,4.31e-14,6.8e-14,1.03e-10,4.34e-13,8.95e-14,7.76e-14,1.8e-13,4.05e-14
00:34:22.84,3.03e-10,8.52e-13,4.77e-14,4.5e-14,1.03e-10,4.45e-13,6.4e-14,8.17e-14,2.05e-13,3.73e-14
00:34:30.34,3.04e-10,8.14e-13,4.76e-14,5.81e-14,1.03e-10,4.84e-13,7.47e-14,7.19e-14,1.8e-13,2.97e-14
00:34:37.84,3.04e-10,8.02e-13,4.87e-14,4.59e-14,1.03e-10,4.31e-13,6.06e-14,7.03e-14,2.16e-13,4.11e-14
00:34:45.34,3.03e-10,8.04e-13,4.56e-14,6.22e-14,1.03e-10,4.55e-13,4.4e-14,7.52e-14,2.25e-13,3.29e-14
00:34:52.84,3.03e-10,7.97e-13,4.97e-14,4.97e-14,1.03e-10,4.48e-13,6.74e-14,6.88e-14,1.91e-13,3.29e-14
00:35:00.35,3.04e-10,8.07e-13,5.26e-14,6.69e-14,1.03e-10,4.24e-13,5.45e-14,9.08e-14,1.9e-13,4.24e-14
00:35:07.85,3.04e-10,7.76e-13,5.85e-14,4.39e-14,1.03e-10,4.61e-13,4.25e-14,9.81e-14,1.9e-13,4.02e-14
00:35:15.37,3.04e-10,8.18e-13,4.71e-14,9.3e-14,1.03e-10,4.57e-13,5.49e-14,9.81e-14,2.15e-13,5.45e-14
00:35:22.89,3.04e-10,7.62e-13,5.11e-14,5.04e-14,1.03e-10,4.23e-13,5.49e-14,9.6e-14,2.02e-13,2.75e-14
00:35:30.39,3.04e-10,8.27e-13,5.87e-14,4.86e-14,1.03e-10,4.23e-13,6.99e-14,7.13e-14,1.79e-13,4.29e-14
00:35:37.90,3.03e-10,7.85e-13,4.92e-14,6.22e-14,1.03e-10,4.59e-13,6.88e-14,1.27e-13,1.93e-13,2.55e-14
00:35:45.40,3.04e-10,7.96e-13,5.14e-14,6.22e-14,1.03e-10,4.61e-13,7.44e-14,8.04e-14,1.98e-13,2.92e-14
00:35:52.92,3.03e-10,8.23e-13,5.14e-14,3.78e-14,1.03e-10,4.56e-13,6.92e-14,9.6e-14,1.9e-13,3.34e-14
00:36:00.42,3.02e-10,8.23e-13,4.22e-14,4.6e-14,1.03e-10,4.33e-13,8.14e-14,8.24e-14,1.96e-13,4.83e-14
00:36:07.92,3.03e-10,8.32e-13,7.06e-14,4.36e-14,1.03e-10,4.65e-13,7.74e-14,4.82e-14,1.85e-13,3.16e-14
00:36:15.42,3.03e-10,7.86e-13,5.76e-14,4.7e-14,1.03e-10,4.47e-13,7.66e-14,8.08e-14,1.98e-13,4.61e-14
00:36:22.92,3.04e-10,8.05e-13,4.39e-14,4.77e-14,1.03e-10,4.34e-13,6.3e-14,9.61e-14,2.22e-13,3.4e-14
00:36:30.42,3.02e-10,8.28e-13,6.08e-14,5.14e-14,1.03e-10,4.5e-13,6.25e-14,5.55e-14,2.24e-13,3.34e-14
00:36:37.92,3.03e-10,7.71e-13,6.13e-14,5.1e-14,1.03e-10,4.4e-13,6.24e-14,8.97e-14,2.07e-13,4.38e-14
00:36:45.42,3.03e-10,8.09e-13,4.44e-14,5.23e-14,1.03e-10,4.32e-13,5.96e-14,7.6e-14,1.89e-13,4.27e-14
00:36:52.92,3.02e-10,7.55e-13,7.34e-14,5.4e-14,1.03e-10,4.61e-13,6.85e-14,1.04e-13,1.92e-13,3.49e-14
00:37:00.42,3.03e-10,7.92e-13,4.92e-14,3.99e-14,1.03e-10,4.16e-13,7.5e-14,7.72e-14,1.82e-13,4.71e-14
00:37:07.92,3.03e-10,7.9e-13,5.93e-14,3.94e-14,1.03e-10,4.24e-13,7.08e-14,7.05e-14,2.11e-13,4.71e-14
00:37:15.42,3.02e-10,7.96e-13,4.09e-14,4.62e-14,1.03e-10,4.13e-13,6.25e-14,6.26e-14,2.11e-13,3.18e-14
00:37:22.92,3.02e-10,8.26e-13,4.15e-14,4.18e-14,1.03e-10,4.64e-13,8.39e-14,6.26e-14,1.88e-13,3.21e-14
00:37:30.42,3.03e-10,7.7e-13,4.09e-14,4.35e-14,1.02e-10,4.14e-13,8.39e-14,8.77e-14,1.9e-13,4.39e-14
00:37:37.92,3.02e-10,8.21e-13,5.31e-14,5.24e-14,1.03e-10,4.14e-13,6.49e-14,8.86e-14,1.77e-13,4.54e-14
00:37:45.42,3.02e-10,7.79e-13,6.37e-14,5.66e-14,1.03e-10,4.55e-13,6.15e-14,9.19e-14,1.92e-13,3.92e-14
00:37:52.92,3.03e-10,7.85e-13,4.6e-14,5.66e-14,1.03e-10,4.55e-13,4.52e-14,8.66e-14,1.69e-13,4.38e-14
00:38:00.42,3.02e-10,8.33e-13,4.6e-14,4.49e-14,1.02e-10,4.37e-13,5.43e-14,8.03e-14,1.99e-13,3.36e-14
00:38:07.92,3.02e-10,8.18e-13,5.58e-14,4.92e-14,1.02e-10,4.46e-13,5.4e-14,7.78e-14,1.84e-13,4.08e-14
00:38:15.42,3.03e-10,8.18e-13,5.13e-14,5.69e-14,1.03e-10,4.42e-13,7.96e-14,8.66e-14,1.84e-13,4.44e-14
00:38:22.92,3.03e-10,8.19e-13,5.14e-14,4.77e-14,1.02e-10,4.76e-13,5.34e-14,6.98e-14,2.07e-13,5.14e-14
00:38:30.42,3.02e-10,7.97e-13,4.61e-14,5.11e-14,1.02e-10,4.27e-13,7.83e-14,7.47e-14,1.89e-13,4.14e-14
00:38:37.92,3.02e-10,8.17e-13,4.18e-14,4.42e-14,1.02e-10,4.64e-13,5.54e-14,8.39e-14,1.81e-13,2.92e-14
00:38:45.42,3.03e-10,8e-13,6.41e-14,5.7e-14,1.02e-10,4.61e-13,7.06e-14,5.91e-14,1.75e-13,3.81e-14
00:38:52.92,3.02e-10,8.29e-13,5.41e-14,4.26e-14,1.02e-10,4.21e-13,4.25e-14,6.78e-14,1.8e-13,4.99e-14
00:39:00.42,3.01e-10,8.41e-13,4.92e-14,3.94e-14,1.03e-10,4.78e-13,4.78e-14,8.02e-14,1.71e-13,4.81e-14
00:39:07.92,3.02e-10,7.86e-13,4.95e-14,4.84e-14,1.02e-10,4.21e-13,5.93e-14,6.87e-14,1.55e-13,3.5e-14
00:39:15.42,3.02e-10,7.92e-13,5.12e-14,6.97e-14,1.02e-10,4.53e-13,5.3e-14,8.45e-14,1.92e-13,3.5e-14
00:39:22.92,3.01e-10,7.87e-13,4.36e-14,5.26e-14,1.02e-10,4.23e-13,5.08e-14,5.38e-14,1.92e-13,5.3e-14
00:39:30.42,3.02e-10,7.78e-13,6.35e-14,5.49e-14,1.02e-10,4.46e-13,6.61e-14,5.38e-14,1.78e-13,3.36e-14
00:39:37.92,3.02e-10,7.88e-13,5.66e-14,5.35e-14,1.02e-10,4.53e-13,6.61e-14,7.37e-14,1.86e-13,3.29e-14
00:39:45.42,3.01e-10,8.16e-13,4.99e-14,8.26e-14,1.02e-10,4.53e-13,5.43e-14,9.07e-14,1.72e-13,4.62e-14
00:39:52.92,3.01e-10,8.42e-13,5.69e-14,3.57e-14,1.02e-10,4.71e-13,5.5e-14,7.52e-14,2.02e-13,3.33e-14
00:40:00.42,3.02e-10,8.14e-13,6.36e-14,3.57e-14,1.02e-10,4.2e-13,6.38e-14,8.08e-14,1.88e-13,2.82e-14
00:40:07.92,3.01e-10,8.02e-13,6.36e-14,3.91e-14,1.02e-10,3.99e-13,4.77e-14,8.32e-14,1.75e-13,3.99e-14
00:40:15.42,3.02e-10,8.3e-13,5.54e-14,7.86e-14,1.02e-10,4.34e-13,7.5e-14,8.5e-14,1.68e-13,3.59e-14
00:40:22.92,3.01e-10,8.3e-13,5.98e-14,4.74e-14,1.02e-10,4.44e-13,6.1e-14,7.95e-14,1.64e-13,5.75e-14
00:40:30.42,3.01e-10,8.15e-13,4.05e-14,4.76e-14,1.02e-10,3.95e-13,6.09e-14,8.46e-14,1.93e-13,4.05e-14
00:40:37.92,3.01e-10,7.93e-13,5.14e-14,5.28e-14,1.02e-10,4.19e-13,1e-13,8.19e-14,1.93e-13,3.48e-14
00:40:45.42,3.01e-10,8.34e-13,4.95e-14,4.6e-14,1.02e-10,4.44e-13,5.35e-14,1.33e-13,2.13e-13,2.69e-14
00:40:52.92,3.02e-10,8.4e-13,4.55e-14,5.58e-14,1.02e-10,4.43e-13,5.06e-14,8.53e-14,1.75e-13,2.42e-14
00:41:00.42,3.01e-10,8.1e-13,4.66e-14,5.19e-14,1.02e-10,4.68e-13,6.63e-14,8.18e-14,1.8e-13,4.08e-14
00:41:07.92,3e-10,8.18e-13,4.78e-14,5.55e-14,1.02e-10,4.6e-13,6.99e-14,9.25e-14,1.75e-13,2.64e-14
00:41:15.42,3.01e-10,8.27e-13,5.67e-14,4.4e-14,1.02e-10,4.28e-13,6.71e-14,6.82e-14,1.78e-13,3.54e-14
00:41:22.92,3.01e-10,8.09e-13,4.74e-14,4.97e-14,1.02e-10,4.62e-13,5.73e-14,7.15e-14,2.13e-13,3.54e-14
00:41:30.42,3e-10,8.17e-13,5.45e-14,4.12e-14,1.02e-10,4.45e-13,6.56e-14,6.32e-14,2.13e-13,4.54e-14
00:41:37.92,3.01e-10,8.18e-13,6.32e-14,4.7e-14,1.02e-10,4.41e-13,8.18e-14,6.32e-14,1.97e-13,3.68e-14
00:41:45.42,3.01e-10,8.32e-13,5.82e-14,5.4e-14,1.02e-10,4.07e-13,8.18e-14,7.47e-14,1.69e-13,3.45e-14
00:41:52.92,2.99e-10,8.08e-13,4.82e-14,4.81e-14,1.02e-10,4.07e-13,5.75e-14,8.54e-14,1.69e-13,4.98e-14
00:42:00.42,3.01e-10,8.1e-13,5.5e-14,4.84e-14,1.02e-10,4.24e-13,6.1e-14,9.25e-14,1.93e-13,2.54e-14
00:42:07.93,3.01e-10,8.28e-13,6.19e-14,4.84e-14,1.02e-10,4.25e-13,6.64e-14,7.85e-14,1.82e-13,2.94e-14
00:42:15.45,3e-10,8.34e-13,6.19e-14,4.18e-14,1.02e-10,4.46e-13,5.61e-14,8.54e-14,1.87e-13,3.45e-14
00:42:22.95,3.01e-10,8.16e-13,6.58e-14,5.14e-14,1.02e-10,4.39e-13,6.29e-14,7.36e-14,1.79e-13,4.69e-14
00:42:30.46,3.01e-10,8.16e-13,3.61e-14,5.37e-14,1.02e-10,4.22e-13,7.19e-14,8.03e-14,1.9e-13,4.13e-14
00:42:37.98,3.01e-10,8.22e-13,4.13e-14,4.58e-14,1.02e-10,4.25e-13,6.77e-14,8.18e-14,1.75e-13,2.82e-14
00:42:45.50,2.99e-10,8.17e-13,4.52e-14,5.55e-14,1.02e-10,4.34e-13,5.45e-14,7.61e-14,1.76e-13,4.29e-14
00:42:53.00,3e-10,8.04e-13,4.5e-14,4.68e-14,1.02e-10,4.37e-13,5.74e-14,8.86e-14,1.88e-13,2.89e-14
00:43:00.50,3.01e-10,8.32e-13,5.99e-14,3.86e-14,1.02e-10,4.64e-13,4.91e-14,7.95e-14,1.68e-13,3.5e-14
00:43:08.01,3e-10,7.96e-13,5.08e-14,4.77e-14,1.02e-10,4.68e-13,7.48e-14,7.14e-14,1.77e-13,3.3e-14
00:43:15.51,3e-10,8.34e-13,6.19e-14,5.5e-14,1.02e-10,4.27e-13,5.97e-14,9.14e-14,1.71e-13,4.01e-14
00:43:23.03,3e-10,7.94e-13,6.68e-14,5.07e-14,1.02e-10,4.41e-13,6.87e-14,5.88e-14,1.66e-13,2.83e-14
00:43:30.53,3e-10,8.02e-13,4.08e-14,5.22e-14,1.02e-10,4.1e-13,7.39e-14,7.99e-14,1.71e-13,2.83e-14
00:43:38.04,3e-10,8.35e-13,5.02e-14,5.58e-14,1.02e-10,4.58e-13,7.29e-14,7.66e-14,1.71e-13,4.89e-14
00:43:45.54,3e-10,8.36e-13,5.05e-14,3.99e-14,1.02e-10,4.71e-13,6.21e-14,7.66e-14,1.83e-13,3.06e-14
00:43:53.04,3e-10,7.9e-13,4.04e-14,4.76e-14,1.02e-10,4.29e-13,6.21e-14,5.69e-14,1.56e-13,4.34e-14
00:44:00.54,2.99e-10,8.14e-13,6.39e-14,5.53e-14,1.02e-10,4.29e-13,5.31e-14,7.25e-14,1.65e-13,3.97e-14
00:44:08.04,3e-10,8.02e-13,4.28e-14,4.65e-14,1.02e-10,4.37e-13,5.54e-14,1.04e-13,1.78e-13,4.24e-14
00:44:15.54,3e-10,7.69e-13,6.13e-14,6.61e-14,1.02e-10,4.19e-13,6.27e-14,6.48e-14,1.63e-13,3.14e-14
00:44:23.04,2.99e-10,8.08e-13,6.4e-14,6.61e-14,1.02e-10,4.46e-13,7.33e-14,7e-14,1.65e-13,3.41e-14
